task_lang,transfer_lang,uas,las
cs,cu,0.5908572666585422,0.4322216354551733
kmr,cu,0.5914944594189877,0.332534691025257
ko,cu,0.4560180535699517,0.2356534376218438
hsb,cu,0.4852690964448822,0.3289155547595594
sah,cu,0.2746575342465753,0.1
jv,cu,0.4698459178693439,0.2583141602175277
pad,cu,0.2638888888888889,0.0813492063492063
te,cu,0.7364771151178918,0.4382801664355062
or,cu,0.3838678328474247,0.1865889212827988
uz,cu,0.4704570791527313,0.2693422519509476
hu,cu,0.4843989280245023,0.3178598774885146
lzh,cu,0.4040547246048061,0.1735663145955908
gun,cu,0.1926808770723508,0.0075636030254412
en,cu,0.568657670560134,0.3664286316039863
tt,cu,0.2969298245614035,0.094298245614035
scn,cu,0.4302034987504463,0.1910924669760799
lb,cu,0.4077669902912621,0.1262135922330097
hi,cu,0.3687541132992457,0.2071921564656845
gub,cu,0.2747816593886463,0.0716157205240174
tpn,cu,0.3078970718722271,0.0805235137533274
kpv,cu,0.2589407856165722,0.0737736955247215
tn,cu,0.3504672897196261,0.0654205607476635
wuu,cu,0.3020594965675057,0.0720823798627002
he,cu,0.4942974840840227,0.351887788104722
nds,cu,0.4140162216349221,0.2036817643306297
ha,cu,0.2845255339476685,0.0637655253182112
gsw,cu,0.3434998093785741,0.1194243232939382
gl,cu,0.4533775252525252,0.3193339646464646
yrk,cu,0.2295597484276729,0.0306603773584905
tl,cu,0.5707263790278536,0.304205352266521
naq,cu,0.2960702727693019,0.0652797041146555
bxr,cu,0.3765081264333433,0.117858211187556
lij,cu,0.4346463742166517,0.200387943897344
hyw,cu,0.57104736490994,0.3620191238603513
bej,cu,0.2137059660279474,0.0136390260229269
pt,cu,0.4624112581390464,0.3253434152488973
fa,cu,0.3451204024204995,0.2317155165973553
wo,cu,0.2647313275016822,0.0386426992213784
da,cu,0.5137184475705876,0.366656689613888
nhi,cu,0.3956241412112884,0.1006236127259274
bor,cu,0.263960639606396,0.0589790897908979
sl,cu,0.5755520590309804,0.4107210677662634
nmf,cu,0.2776653171390013,0.097165991902834
mt,cu,0.238688702248713,0.0518378036665763
xum,cu,0.1729776247848537,0.0524956970740103
aqz,cu,0.3821525885558583,0.1021798365122615
fro,cu,0.4991288331342094,0.3119026284348865
sq,cu,0.6120556414219475,0.4119010819165378
id,cu,0.4889314550347938,0.3229881434425236
bg,cu,0.6200712286949885,0.4313151869753243
tr,cu,0.5145678914997635,0.2936248225831888
akk,cu,0.2759345322287331,0.0960193978581531
sme,cu,0.2074925074925075,0.055044955044955
grc,cu,0.55790134247742,0.3806226047199623
ckb,cu,0.3360655737704918,0.1147540983606557
sv,cu,0.5703032806230823,0.4223507198489497
hr,cu,0.5622011541632317,0.4111706512778236
az,cu,0.6644736842105263,0.4111842105263157
cop,cu,0.0669994867727336,0.0059254420753044
la,cu,0.5447342995169082,0.3879613526570048
pay,cu,0.3146198830409357,0.0589473684210526
gn,cu,0.3133640552995391,0.0737327188940092
fo,cu,0.5286388501555294,0.363455969108656
quc,cu,0.3603315689603515,0.077998601817637
eu,cu,0.5643718716665299,0.3363830310987117
say,cu,0.3153241650294695,0.0535363457760314
ota,cu,0.4103736005702545,0.2454610256195228
vi,cu,0.5030927835051546,0.2957290132547864
cpg,cu,0.5747428321295688,0.263296126066973
gu,cu,0.5469496021220159,0.3018567639257294
mdf,cu,0.2633832976445396,0.0773257197240066
uk,cy,0.6978560272611103,0.5694661365895215
am,cy,0.4048951048951049,0.1382617382617382
ka,cy,0.5706406657802728,0.4140444181809228
ceb,cy,0.5620915032679739,0.3311546840958606
sd,cy,0.4082647617325255,0.2636766434578171
urb,cy,0.1885245901639344,0.0519125683060109
sab,cy,0.278289716181349,0.0910431256911168
ltg,cy,0.5352941176470588,0.3352941176470588
oc,cy,0.5872133425990271,0.4054402859128363
cy,cy,0.8888171032538471,0.8319628803007165
ht,cy,0.3212781954887218,0.1051127819548872
mpu,cy,0.2865168539325842,0.0730337078651685
yo,cy,0.2123013465971127,0.0505883780177119
xcl,cy,0.5114963175857733,0.30564038081552
sk,cy,0.7515693659761457,0.6257062146892656
ps,cy,0.4964347184656995,0.3875092205556921
ctn,cy,0.1792768778620737,0.0549518146401476
gd,cy,0.698593941681608,0.4700386901953383
bho,cy,0.2253563390847711,0.0969242310577644
th,cy,0.5217072601872522,0.3031019891380402
olo,cy,0.366263440860215,0.230510752688172
sga,cy,0.4766355140186916,0.1355140186915887
ab,cy,0.1674067076051015,0.1074161549362305
cu,cy,0.4539208364451083,0.2259397560368434
koi,cy,0.2292917166866746,0.134453781512605
ang,cy,0.3450292397660818,0.2105263157894736
bm,cy,0.2795341098169717,0.0601895391738407
got,cy,0.2979996077662287,0.090998234948029
gya,cy,0.2083952451708766,0.0330609212481426
myu,cy,0.2162426614481409,0.0577299412915851
ug,cy,0.3681510164569216,0.2478218780251694
eo,cy,0.6762417713943746,0.5813883901855177
pl,cy,0.757777866528216,0.617503361422847
sdh,cy,0.1102941176470588,0.0147058823529411
ajp,cy,0.6032953105196451,0.4233206590621039
egy,cy,0.335562414266118,0.088477366255144
ess,cy,0.2503894080996884,0.0541277258566978
af,cy,0.5699095697108219,0.4119049985093908
arr,cy,0.3937041828374299,0.1285036653730056
arh,cy,0.2605992085924251,0.0608630111173921
xpg,cy,0.1885002963841138,0.0574985180794309
azz,cy,0.426050753370341,0.2251189532117367
bar,cy,0.4223862729449321,0.2444799148709763
orv,cy,0.5142180735930736,0.3453869047619047
yrl,cy,0.3460961711486554,0.118664400679796
sa,cy,0.2277546638035163,0.0560551156444325
ru,cy,0.6893199343455835,0.5751214653467198
de,cy,0.6763899459438363,0.5505873973030463
aii,cy,0.0816777041942604,0.0353200883002207
vep,cy,0.3323100537221796,0.170376055257099
aln,cy,0.50093808630394,0.2358974358974359
ga,cy,0.6757561718181216,0.4654841485207492
pro,cy,0.4545826095841422,0.3202207009298048
ro,cy,0.676142434273904,0.5009545828735572
ja,cy,0.0986090966566253,0.0175802107075118
jaa,cy,0.2608695652173913,0.0956521739130434
hbo,cy,0.4017712276906436,0.2449972958355868
ky,cy,0.4819906305199293,0.3156439597573151
yue,cy,0.3097427791349332,0.1391004454663026
ml,cy,0.4344569288389513,0.3037869330004161
pcm,cy,0.4015331010452961,0.2604878048780488
xav,cy,0.270656543099598,0.0321572130415364
el,cy,0.7353929771865837,0.5730887506257598
si,cy,0.5306818181818181,0.3227272727272727
hit,cy,0.1413292589763178,0.0435446906035141
sr,cy,0.7009894054811312,0.5375186060765257
ta,cy,0.554559370216488,0.4246665208834463
lt,cy,0.6164118931631111,0.4944565765160423
ca,cy,0.7062573393725885,0.5681429290387519
sjo,cy,0.0222135619641465,0.0042868277474668
mk,cy,0.8272058823529411,0.6102941176470589
frm,cy,0.6108940029912674,0.4678921213875621
be,cy,0.6810107580685514,0.5797473104828621
et,cy,0.5965561452196634,0.4538520213577421
xnr,cy,0.2319013524264121,0.0871121718377088
abq,cy,0.1656441717791411,0.0337423312883435
eme,cy,0.3401243093922652,0.1764502762430939
ur,cy,0.2613805214102391,0.1495339727137647
fr,cy,0.6866217258610859,0.5508770164671161
hy,cy,0.5474400114948034,0.3942238612960391
no,cy,0.6699245510513527,0.5444016149363342
es,cy,0.7370694988657455,0.5954939162713961
apu,cy,0.347,0.178
mr,cy,0.5194174757281553,0.3762135922330097
myv,cy,0.2390239216063022,0.1269094053223172
is,cy,0.5521269819985921,0.4110656699406657
nl,cy,0.7121450513223946,0.5702904522864064
it,cy,0.6928815666770283,0.5315589058128691
nap,cy,0.4427860696517413,0.1641791044776119
otk,cy,0.1772151898734177,0.0949367088607595
ckt,cy,0.2212606139777923,0.1009144350097975
sms,cy,0.2332621082621082,0.1193019943019943
yi,cy,0.6017769791354697,0.4801836877308575
lv,cy,0.6223893734496279,0.4932383772105305
fi,cy,0.5945666556400926,0.4623718160767449
gwi,cy,0.4087301587301587,0.3462301587301587
zh,cy,0.2279159225168292,0.1059554883912625
ar,cy,0.2973111499816946,0.2239189683927917
gv,cy,0.4928964917367353,0.254759833768242
krl,cy,0.4728506787330316,0.3164188752424046
bn,cy,0.56875,0.43125
wbp,cy,0.1142857142857142,0.0349206349206349
br,cy,0.6433140115930441,0.4237457525484709
kk,cy,0.4918557010092935,0.3601478964724692
cs,cy,0.6912648440779408,0.555559166429703
kmr,cy,0.5409803334331637,0.3886393131676151
ko,cy,0.4450772120940014,0.2874865602514266
hsb,cy,0.4483746753828244,0.3669741201755171
sah,cy,0.1191780821917808,0.0438356164383561
jv,cy,0.5393571777173534,0.3674266192567803
pad,cy,0.3134920634920635,0.1884920634920635
te,cy,0.6116504854368932,0.4882108183079057
or,cy,0.3926141885325558,0.2691933916423712
uz,cy,0.3924191750278706,0.2693422519509476
hu,cy,0.642802450229709,0.4808575803981623
lzh,cy,0.2893598922520734,0.1057630963351527
gun,cy,0.1722056688822675,0.0158912063564825
en,cy,0.6288932608490964,0.5057906447760306
tt,cy,0.1973684210526315,0.1096491228070175
scn,cy,0.4402891824348447,0.2209925026776151
lb,cy,0.3932038834951456,0.1601941747572815
hi,cy,0.3677247337957103,0.2285222497848428
gub,cy,0.3131004366812227,0.1171397379912663
tpn,cy,0.2843833185448092,0.1126885536823425
kpv,cy,0.2157514168458081,0.107094000390854
tn,cy,0.4392523364485981,0.1728971962616822
wuu,cy,0.2162471395881006,0.0675057208237986
he,cy,0.7368671909576823,0.5632723930139925
nds,cy,0.3772897111090859,0.2012211792581791
ha,cy,0.2906894319967947,0.1159737417943107
gsw,cy,0.2889344262295082,0.1382958444529165
gl,cy,0.7310921717171717,0.5544823232323233
yrk,cy,0.1517295597484276,0.0400943396226415
tl,cy,0.6947023484434736,0.4877116329874386
naq,cy,0.276005547850208,0.1100323624595469
bxr,cy,0.2053046166118257,0.108684814039286
lij,cy,0.5099970158161743,0.277678304983587
hyw,cy,0.52368245496998,0.3405974353272552
bej,cy,0.136055560204167,0.0179901263492594
pt,cy,0.7545599663936148,0.5779878176853602
fa,cy,0.493587668401524,0.3905670244291157
wo,cy,0.3580697875612804,0.0987215226377006
da,cy,0.6452160031926569,0.5183078918487479
nhi,cy,0.3810379452489166,0.1593911848641792
bor,cy,0.2718942189421894,0.1046740467404674
sl,cy,0.6149964733329716,0.4699690738429819
nmf,cy,0.1804993252361673,0.0796221322537112
mt,cy,0.2665041090941931,0.0814594057617628
xum,cy,0.1746987951807229,0.0327022375215146
aqz,cy,0.2690735694822888,0.1205722070844686
fro,cy,0.5350955794504182,0.3652180406212664
sq,cy,0.7758887171561051,0.5571870170015456
id,cy,0.7013553815192881,0.5518269766990762
bg,cy,0.7588399898244721,0.596095141185449
tr,cy,0.4862304841507648,0.3377424696420123
akk,cy,0.3307738937159022,0.0828854314002828
sme,cy,0.2079920079920079,0.0805194805194805
grc,cy,0.5016248683296354,0.3154709876958246
ckb,cy,0.2868852459016393,0.1393442622950819
sv,cy,0.6923530800094406,0.5645946424356856
hr,cy,0.6952596867271228,0.546166529266282
az,cy,0.4725877192982456,0.3442982456140351
cop,cy,0.0293939252554472,0.0070452106564643
la,cy,0.5239227053140096,0.3684444444444444
pay,cy,0.2757894736842105,0.063625730994152
gn,cy,0.3640552995391705,0.0967741935483871
fo,cy,0.5196288748256999,0.4034645500375415
quc,cy,0.4792769399780285,0.228502946169979
eu,cy,0.530237137933864,0.3461065069336178
say,cy,0.2667976424361493,0.0847740667976424
ota,cy,0.3405174221141347,0.1866325632101975
vi,cy,0.5899116347569956,0.4047864506627393
cpg,cy,0.592908732764281,0.3676953381483913
gu,cy,0.5018567639257294,0.3342175066312997
mdf,cy,0.2193671187247204,0.1042112776588151
uk,da,0.7762672156751385,0.6885205168252165
am,da,0.58001998001998,0.2557442557442557
ka,da,0.6956714433446595,0.562416900576156
ceb,da,0.5054466230936819,0.2854030501089324
sd,da,0.5193055429966543,0.3394520300207975
urb,da,0.2021857923497267,0.0601092896174863
sab,da,0.2569111684482123,0.1227423516402506
ltg,da,0.5882352941176471,0.4117647058823529
oc,da,0.559316986002184,0.4120917303683113
cy,da,0.6681545871020792,0.4544813814166569
ht,da,0.2711278195488721,0.0942105263157894
mpu,da,0.2921348314606741,0.0730337078651685
yo,da,0.1761494601480043,0.0585951716608031
xcl,da,0.494431471169391,0.3225255972696246
sk,da,0.8542059008160703,0.7645166352793471
ps,da,0.6004425866732235,0.4765183181706418
ctn,da,0.2443442006698106,0.1010183856195748
gd,da,0.618665660092479,0.4116259318675097
bho,da,0.2801200300075018,0.1176294073518379
th,da,0.5872122080431813,0.3644087562056442
olo,da,0.4932795698924731,0.3387096774193548
sga,da,0.3773364485981308,0.1098130841121495
ab,da,0.2614076523382144,0.1614548889938592
cu,da,0.4671147622603933,0.2435648493900921
koi,da,0.2857142857142857,0.2028811524609844
ang,da,0.3040935672514619,0.1929824561403508
bm,da,0.2342472690443463,0.0610576575273095
got,da,0.2292606393410472,0.0779564620513826
gya,da,0.151188707280832,0.0282317979197622
myu,da,0.1937377690802348,0.0655577299412915
ug,da,0.5120038722168442,0.3673765730880929
eo,da,0.7770795930580491,0.6606822262118492
pl,da,0.8030938402758364,0.6705406232943275
sdh,da,0.1911764705882352,0.0955882352941176
ajp,da,0.6261089987325729,0.4524714828897338
egy,da,0.2701474622770919,0.0681584362139917
ess,da,0.3173676012461059,0.0965732087227414
af,da,0.7237404352578753,0.6032992149458412
arr,da,0.3975851660198361,0.1474773609314359
arh,da,0.2489165253438854,0.0695308083663086
xpg,da,0.1742738589211618,0.0409010077059869
azz,da,0.3688540840602696,0.2040047581284694
bar,da,0.4809789837722799,0.3383878691141261
orv,da,0.5608630952380952,0.3989853896103896
yrl,da,0.2986104168749375,0.1215635309407177
sa,da,0.2527624927302823,0.0811971547443296
ru,da,0.7759987280625869,0.6959789008029105
de,da,0.850355170462307,0.7920691606658471
aii,da,0.1103752759381898,0.0397350993377483
vep,da,0.4159631619339984,0.237145049884881
aln,da,0.4903064415259537,0.2639774859287054
ga,da,0.6295916341253558,0.4172347607386326
pro,da,0.4361908654337386,0.3144988249719015
ro,da,0.7535774963655789,0.6063090046065192
ja,da,0.1701651764130844,0.0360662618277256
jaa,da,0.2347826086956521,0.0956521739130434
hbo,da,0.3034748512709572,0.1570443482963764
ky,da,0.5676215344443591,0.4038092312418401
yue,da,0.3903578100301768,0.1817789912343727
ml,da,0.5697045359966708,0.4153141905950894
pcm,da,0.4307317073170731,0.3018118466898954
xav,da,0.2661902635104957,0.0562751228226887
el,da,0.785561038403776,0.6754630622899235
si,da,0.6715909090909091,0.4238636363636364
hit,da,0.1176470588235294,0.0320855614973262
sr,da,0.8022064617809299,0.6997635933806147
ta,da,0.7102558495517166,0.5576208178438662
lt,da,0.7022509658995465,0.5854191164118931
ca,da,0.8047810770005033,0.7046133199127663
sjo,da,0.0487139516757599,0.0031176929072486
mk,da,0.8713235294117647,0.7235294117647059
frm,da,0.6616490567858349,0.5518405943937859
be,da,0.7495621716287215,0.6808856642481861
et,da,0.7201259392700067,0.6059529026080465
xnr,da,0.3381066030230708,0.1555290373906125
abq,da,0.1365030674846625,0.0429447852760736
eme,da,0.3252762430939226,0.1802486187845303
ur,da,0.3295285694988518,0.208496555450493
fr,da,0.7529681054432036,0.6545510950129121
hy,da,0.6662675415489248,0.5643948464964798
no,da,0.8431831052814264,0.7505069511682713
es,da,0.802093215095896,0.690719736028047
apu,da,0.264,0.147
mr,da,0.633495145631068,0.4830097087378641
myv,da,0.2512249015275242,0.1453549812662119
is,da,0.6431452739320394,0.5193143597823293
nl,da,0.8362927998801228,0.7491571139581928
it,da,0.7674463786136152,0.6396875971401927
nap,da,0.417910447761194,0.2238805970149253
otk,da,0.1582278481012658,0.0316455696202531
ckt,da,0.2503265839320705,0.1154474199869366
sms,da,0.2564102564102564,0.150997150997151
yi,da,0.8042328042328042,0.7225716282320056
lv,da,0.7602091168547118,0.6464218079005628
fi,da,0.741481971551439,0.6273982798544492
gwi,da,0.4672619047619047,0.3968253968253968
zh,da,0.3605348720062279,0.1844003297156203
ar,da,0.3068868730423463,0.2082740104950575
gv,da,0.3880351792790181,0.130762539866628
krl,da,0.5142210730446024,0.383322559793148
bn,da,0.675,0.53125
wbp,da,0.1428571428571428,0.0539682539682539
br,da,0.6337197681391166,0.443134119528283
kk,da,0.5960827420805436,0.4646747276906166
cs,da,0.7835750362215813,0.6903034488361701
kmr,da,0.6223420185684336,0.4373564939602675
ko,da,0.5761428216973664,0.3903257440599265
hsb,da,0.5673860481776664,0.4704934181069222
sah,da,0.2308219178082191,0.1273972602739726
jv,da,0.5978526110297706,0.445095168374817
pad,da,0.3313492063492063,0.1765873015873016
te,da,0.7988904299583911,0.6393897364771152
or,da,0.4616132167152575,0.3294460641399417
uz,da,0.5403567447045708,0.3926421404682274
hu,da,0.7401416539050536,0.6310298621745789
lzh,da,0.405153469908556,0.1888424186574041
gun,da,0.2209488883795553,0.0348384139353655
en,da,0.7720512807806097,0.6738258891625494
tt,da,0.3140350877192982,0.1929824561403508
scn,da,0.4759014637629418,0.2811495894323456
lb,da,0.4077669902912621,0.233009708737864
hi,da,0.4716076882836362,0.3206264027405119
gub,da,0.2730349344978166,0.1008733624454148
tpn,da,0.2548802129547471,0.1064773735581189
kpv,da,0.2243502051983584,0.1254641391440297
tn,da,0.3037383177570093,0.1495327102803738
wuu,da,0.3272311212814645,0.1075514874141876
he,da,0.704184114663126,0.5156095734177646
nds,da,0.446459491479085,0.3090312585436982
ha,da,0.2476654236138934,0.1056183930717785
gsw,da,0.3483130003812428,0.2043938238658025
gl,da,0.7690656565656566,0.6284722222222222
yrk,da,0.2020440251572327,0.0440251572327044
tl,da,0.7012561441835062,0.4735117422173676
naq,da,0.203791030975497,0.0972723069810448
bxr,da,0.3579619104596669,0.2008176288762588
lij,da,0.4874664279319606,0.2914055505819158
hyw,da,0.6745978800681937,0.5058186939441109
bej,da,0.1066856330014224,0.023010626725797
pt,da,0.7811888258769166,0.6566561646712875
fa,da,0.5193366038299674,0.4117339442687451
wo,da,0.2835720465250408,0.0872825146592329
da,da,0.8880574678240047,0.8664072632944229
nhi,da,0.3303033505971884,0.1431138357467498
bor,da,0.2422509225092251,0.1130381303813038
sl,da,0.7840323368238294,0.6766317617058217
nmf,da,0.2149122807017544,0.1062753036437247
mt,da,0.1988620969926849,0.0607784701526235
xum,da,0.1454388984509466,0.0370051635111876
aqz,da,0.297683923705722,0.1525885558583106
fro,da,0.5637694145758662,0.4335175228992433
sq,da,0.8021638330757341,0.6267387944358578
id,da,0.7616807700700725,0.621075091530684
bg,da,0.8759857542610023,0.7518443144238107
tr,da,0.6214910897334806,0.4776947642327708
akk,da,0.2120428369367549,0.0469185694079612
sme,da,0.2233766233766233,0.1076923076923077
grc,da,0.5139962796118246,0.3406844617763733
ckb,da,0.3032786885245901,0.1557377049180328
sv,da,0.8418102430965305,0.7634381637951381
hr,da,0.7860263808738664,0.6939406430338005
az,da,0.6480263157894737,0.5219298245614035
cop,da,0.0739047263565529,0.0071851817291093
la,da,0.5943961352657005,0.4487536231884058
pay,da,0.2449122807017544,0.0521637426900584
gn,da,0.3594470046082949,0.1152073732718894
fo,da,0.6290357181164861,0.5221495226858307
quc,da,0.2550684110656147,0.1178467991610905
eu,da,0.6633297776319028,0.4736194305407401
say,da,0.2126719056974459,0.0768172888015717
ota,da,0.4244622416034215,0.2883559059080045
vi,da,0.6821060382916053,0.4944035346097202
cpg,da,0.5637995184942001,0.3843291748741519
gu,da,0.6084880636604775,0.4387267904509284
mdf,da,0.2736140851772543,0.1605995717344753
uk,de,0.7725756069856595,0.6708433906005964
am,de,0.5643356643356643,0.2496503496503496
ka,de,0.7319151031663959,0.5944255675382872
ceb,de,0.5177923021060276,0.2447349310094408
sd,de,0.5320553395424541,0.3669409530698978
urb,de,0.1530054644808743,0.0300546448087431
sab,de,0.2115739034279395,0.0965720604496866
ltg,de,0.6176470588235294,0.4529411764705882
oc,de,0.5208974486250372,0.3216519408319269
cy,de,0.6175848701985199,0.3852930811699753
ht,de,0.2352631578947368,0.0713533834586466
mpu,de,0.2134831460674157,0.0561797752808988
yo,de,0.1281086982894577,0.0382142423874802
xcl,de,0.4691036464882342,0.2846236752290282
sk,de,0.8549905838041432,0.7598085373509103
ps,de,0.6346201131054832,0.495697074010327
ctn,de,0.1981409336340646,0.08816895632561
gd,de,0.5166556572614891,0.3232046805699726
bho,de,0.2676669167291823,0.1308327081770442
th,de,0.5622896744743944,0.2774464398760537
olo,de,0.5228494623655914,0.3299731182795699
sga,de,0.2967289719626168,0.072429906542056
ab,de,0.237411431270666,0.148606518658479
cu,de,0.4348020911127707,0.1883993029624097
koi,de,0.2989195678271308,0.1812725090036014
ang,de,0.2807017543859649,0.1637426900584795
bm,de,0.1885263690949866,0.058815018447515
got,de,0.2370072563247695,0.0657972151402235
gya,de,0.0913818722139673,0.0156017830609212
myu,de,0.1839530332681017,0.0459882583170254
ug,de,0.5099709583736689,0.3496611810261374
eo,de,0.7516457211250748,0.6561938958707361
pl,de,0.8049709120438782,0.6659877258143962
sdh,de,0.1617647058823529,0.0955882352941176
ajp,de,0.6349809885931559,0.3713561470215462
egy,de,0.2954389574759945,0.0659293552812071
ess,de,0.2749221183800623,0.0825545171339563
af,de,0.7417271191493591,0.6276458312630429
arr,de,0.3600689952565761,0.1250539025442001
arh,de,0.208215564348973,0.0633126059920859
xpg,de,0.1855364552459988,0.0349733254297569
azz,de,0.3541831879460745,0.1867565424266455
bar,de,0.535780792764033,0.3832801276935355
orv,de,0.5435470779220779,0.3599837662337662
yrl,de,0.265220433869839,0.1037688693391982
sa,de,0.2460072473493491,0.0800787366349035
ru,de,0.7808573419313809,0.6868555556075138
de,de,0.9400942567765354,0.9162812481704818
aii,de,0.086092715231788,0.0353200883002207
vep,de,0.3944742900997697,0.2079815809669992
aln,de,0.4829268292682926,0.2435272045028142
ga,de,0.5408365874644252,0.3403931431597061
pro,de,0.3679370593644631,0.2250945131296618
ro,de,0.7191774823533533,0.539978631355858
ja,de,0.1523140105088113,0.0387386238663712
jaa,de,0.1826086956521739,0.0608695652173913
hbo,de,0.1958491076257436,0.07348566792861
ky,de,0.5615544121035251,0.3811535212349282
yue,de,0.3780715620060353,0.1789768644920247
ml,de,0.5551394090719933,0.4244694132334581
pcm,de,0.3321254355400697,0.1910801393728223
xav,de,0.2380527020991514,0.0607414024117909
el,de,0.790710148036902,0.6740685117642852
si,de,0.6647727272727273,0.4261363636363636
hit,de,0.0909090909090909,0.0160427807486631
sr,de,0.8160406269153314,0.6991506873303563
ta,de,0.6975727093811502,0.5482178001312049
lt,de,0.7049386863766168,0.5740802956492524
ca,de,0.7520550243247778,0.6273611810098977
sjo,de,0.0316315926214601,0.0064951935567679
mk,de,0.8441176470588235,0.6867647058823529
frm,de,0.6431224972258407,0.5135330728035895
be,de,0.7595071303477609,0.6662496872654491
et,de,0.7451190418228736,0.6156580164564974
xnr,de,0.3731105807478122,0.1988862370723945
abq,de,0.1273006134969325,0.0260736196319018
eme,de,0.3062845303867403,0.1657458563535911
ur,de,0.3666756720248548,0.2474672430095907
fr,de,0.7320488312036758,0.6206526478183586
hy,de,0.6860481823842138,0.5654964318214474
no,de,0.817515847932918,0.7161621512998045
es,de,0.7598164570014436,0.6221901422973809
apu,de,0.222,0.131
mr,de,0.6747572815533981,0.5364077669902912
myv,de,0.2684215582668844,0.1434335671053895
is,de,0.6247080777267496,0.4913401048126669
nl,de,0.8489298469069204,0.779800704278115
it,de,0.7651072427727696,0.6402471246502953
nap,de,0.4527363184079602,0.2189054726368159
otk,de,0.1962025316455696,0.1075949367088607
ckt,de,0.2617570215545395,0.1156107119529719
sms,de,0.2592592592592592,0.1328347578347578
yi,de,0.8230008984725966,0.7419387042028551
lv,de,0.7202528606865648,0.6023045530927422
fi,de,0.7430394751350755,0.6169230345131768
gwi,de,0.4375,0.375
zh,de,0.3565164628840958,0.1840683244035353
ar,de,0.2975714924948135,0.1741610055729569
gv,de,0.4108437228182082,0.1378177249444283
krl,de,0.5404007756948933,0.3784744667097608
bn,de,0.71875,0.578125
wbp,de,0.2285714285714285,0.0984126984126984
br,de,0.6066360183889666,0.367879272436538
kk,de,0.5747976416508445,0.4431897671629859
cs,de,0.7930887868816943,0.6978158725000339
kmr,de,0.6243386243386243,0.4009184386542877
ko,de,0.5663953117430911,0.3866275978590923
hsb,de,0.5650577594698666,0.4374496283693024
sah,de,0.1815068493150685,0.0958904109589041
jv,de,0.5749145924841386,0.3504845569267238
pad,de,0.2678571428571428,0.1468253968253968
te,de,0.7919556171983356,0.6144244105409153
or,de,0.4927113702623906,0.3411078717201166
uz,de,0.5599777034559643,0.397324414715719
hu,de,0.7560298621745789,0.6588820826952527
lzh,de,0.2782661090238889,0.119479690933579
gun,de,0.1930628772251509,0.0172664069065627
en,de,0.6617688598599542,0.4999132766079756
tt,de,0.3105263157894737,0.1723684210526316
scn,de,0.4285969296679757,0.2357193859335951
lb,de,0.5145631067961165,0.3398058252427184
hi,de,0.4940684115493005,0.3741878870720059
gub,de,0.2958515283842794,0.0827510917030567
tpn,de,0.2544365572315883,0.1013753327417923
kpv,de,0.226890756302521,0.1180379128395544
tn,de,0.2757009345794392,0.1261682242990654
wuu,de,0.2997711670480549,0.108695652173913
he,de,0.714227351649474,0.5157797977734654
nds,de,0.4874692426865943,0.3432971839970837
ha,de,0.2134866089314882,0.0791136314605356
gsw,de,0.3939191765154403,0.2384197483797178
gl,de,0.7149621212121212,0.5372790404040404
yrk,de,0.1572327044025157,0.025943396226415
tl,de,0.6100491534680502,0.3675587110868378
naq,de,0.2272769301895515,0.1067961165048543
bxr,de,0.375710439724798,0.2111875560873466
lij,de,0.4168904804535959,0.2081468218442256
hyw,de,0.6831962048773256,0.4987769624193907
bej,de,0.0729646054723454,0.014057401054305
pt,de,0.7459777357697963,0.6028691451375762
fa,de,0.5519834649002665,0.4023457927634036
wo,de,0.2234932231087186,0.0702681918677304
da,de,0.7736206724533573,0.702883368253018
nhi,de,0.3050417503435155,0.1197547827925166
bor,de,0.2349938499384994,0.1119926199261992
sl,de,0.777385925885736,0.6702566328468341
nmf,de,0.1737516869095816,0.097165991902834
mt,de,0.1519010205003161,0.0418134200307053
xum,de,0.144578313253012,0.0223752151462994
aqz,de,0.2690735694822888,0.1464577656675749
fro,de,0.5688470728793309,0.4118379131819992
sq,de,0.7975270479134466,0.616692426584235
id,de,0.7381858739664913,0.5306597483209272
bg,de,0.8424701093869245,0.7131137115237853
tr,de,0.6062036744992904,0.4488448194291121
akk,de,0.1841584158415841,0.02436855930491
sme,de,0.2054945054945054,0.0908091908091908
grc,de,0.5398148770703064,0.3494699567448844
ckb,de,0.2377049180327868,0.1229508196721311
sv,de,0.8405121548265282,0.7612697663441114
hr,de,0.7942291838417147,0.681121187139324
az,de,0.6447368421052632,0.506578947368421
cop,de,0.0272477021415574,0.0073718098259693
la,de,0.5956231884057971,0.4386086956521739
pay,de,0.2212865497076023,0.0449122807017543
gn,de,0.3317972350230415,0.1059907834101382
fo,de,0.642068003861418,0.5273517108226966
quc,de,0.3524418256266853,0.164685908319185
eu,de,0.6752687289734963,0.4988102075982604
say,de,0.1651277013752455,0.0588408644400785
ota,de,0.4121766111786658,0.2527569290116986
vi,de,0.6274668630338733,0.4093519882179676
cpg,de,0.5767126285839352,0.354125629240534
gu,de,0.6387267904509284,0.4705570291777188
mdf,de,0.2729003093028789,0.1453723530811325
uk,egy,0.1574258128638364,0.0287519522930569
am,egy,0.3414585414585414,0.0829170829170829
ka,egy,0.1384744176884818,0.0242773427882011
ceb,egy,0.3594771241830065,0.1234567901234567
sd,egy,0.1642101455827832,0.0311963106971697
urb,egy,0.2349726775956284,0.0519125683060109
sab,egy,0.2841872465904902,0.0615554736454109
